"id_display","category","question","correct_answer","created_at"
"252","network","Quelle nouvelle destination c’est ajouté au réseau d’Air France à l’hiver 2023-2024 ?","Raleigh-Durham","2024-09-02T16:31:07.923+00:00"
"251","theory","Un planeur est un ?","aérodyne","2024-09-02T16:31:07.923+00:00"
"248","theory","Quel est l'ordre de grandeur des finesses des avions de ligne ?","16 à 18","2024-09-02T07:08:38.492+00:00"
"247","geography","De quel pays Hararé est-elle la capitale ?","Zimbabwe","2024-09-02T07:08:38.492+00:00"
"244","airline","Quand Air France partira-t-elle d'Orly?","En 2026","2024-09-01T22:42:14.55+00:00"
"246","airline","Quel est le pourcentage de femmes chez Air France?","45,6%","2024-09-01T22:42:14.55+00:00"
"3500","geography","Quelle est la distance “en vol d’oiseau” entre Rio de Janeiro et Paris ?","9 170 km","2025-08-30T11:19:19.367+00:00"
"3501","airports","Comment s’appelle l’aéroport international principal d’Erevan (Arménie) ?","Zvartnots International Airport","2025-08-30T11:19:19.367+00:00"
"240","history","Quand à eu lieux le premier vol prototype du concorde ?","2 mars 1969","2024-09-01T16:04:09.553+00:00"
"239","airports","Quel est le code IATA de l’aéroport de Panama ?","PTY","2024-09-01T16:04:09.553+00:00"
"237","history","Qui a été le premier homme a traverser la Manche en avion ?","Louis Blériot","2024-09-01T12:43:50.956+00:00"
"234","history","Les « lignes Latécoère » avaient pour but ?","d’assurer un transport régulier du courrier","2024-09-01T09:30:57.822+00:00"
"235","history","Les premiers voyages transatlantiques eurent lieu :","à bord d’hydravions","2024-09-01T09:30:57.822+00:00"
"3508","theory","Si la portance devient inférieure au poids de l’avion :","L’avion descend","2025-08-30T15:31:26.131+00:00"
"273","aircrafts","Dans un système de commande de vol fly-by-wire, quel est le rôle du gain scheduling ?","Ajuster les commandes en fonction de la vitesse de l'avion","2024-08-19T20:16:03.639+00:00"
"274","aircrafts","Quel est le rôle principal d'un système de gestion de vol (FMS) dans les opérations de vol modernes ?","Il optimise le plan de vol en gérant la navigation, les performances et les systèmes de l'avion","2024-07-30T13:30:56.708+00:00"
"283","airline","A quoi correspond l’acronyme « SADE » dans le parcours Cadets ?","stage d’adaptation à l’exploitant","2024-09-03T13:02:23.276+00:00"
"280","theory","La distance d'atterrissage est la distance parcourue par l'aéronef depuis le franchissement du seuil de piste à une hauteur de 15 mètres :","jusqu'à l'arrêt sur la piste","2024-09-03T09:04:55.563+00:00"
"281","theory","La densité de l'essence est d'environ :","0,7","2024-09-03T09:04:55.563+00:00"
"279","airports","Quelle est l'aeroport europeen avec le plus de trafic ?","Heathrow","2024-09-03T05:55:44.991+00:00"
"276","military","Quel avion militaire surnommé "Hercule" est connu pour ses capacités de transport de charges lourdes ?","Lockheed C-130","2024-09-02T23:40:56.762+00:00"
"275","history","Quel célèbre avion des années 1940, surnommé "Superforteresse", a largué la première bombe atomique ?","Boeing B-29","2024-09-02T23:40:56.762+00:00"
"277","history","Quelle compagnie aérienne a été la première à introduire la classe économique premium en 1991 ?","EVA Air","2024-09-02T23:40:56.762+00:00"
"270","history","Qui a inventé l'autogyre ?","De la cierca","2024-09-02T19:43:02.098+00:00"
"269","history","Saint Exupery disparaît en 1944 à bord d'un ?","Lightning","2024-09-02T19:43:02.098+00:00"
"268","aircrafts","Quelle est la consommation horaire de carburant d'un A320 en croisière?","2200 kg","2024-09-02T19:35:01.603+00:00"
"267","aircrafts","Quel est le rôle d'une chambre de combustion de turboréacteur ?","chauffer les gaz","2024-09-02T19:35:01.603+00:00"
"266","theory","Dans l'hémisphère nord, quel est le sens des vents autour d'une dépression ?","Anti- horaire","2024-09-02T19:35:01.603+00:00"
"264","history","En quelle année a eu lieu le crash de Habsheim?","1988","2024-09-02T19:03:27.494+00:00"
"261","network","Quel est le plus long vol direct effectué par Air France en termes de distance parcourue ?","Paris - Santiago du Chili","2024-09-02T17:02:44.352+00:00"
"262","history","En quelle année a eu lieu le premier vol commercial régulier ?","1914","2024-09-02T17:02:44.352+00:00"
"260","theory","Quelle est la principale différence entre un atterrissage instrument aux instruments (IFR) et un atterrissage visuel (VFR) ?","La dépendance aux instruments de bord pour guider l'avion jusqu'au sol.","2024-09-02T16:39:11.452+00:00"
"3509","history","Qui est le premier pilote breveté de l’hexagone ?","Louis Blériot","2025-08-30T20:48:10.693+00:00"
"3510","fleet","Combien de places y a-t-il à bord du 787-900 d’Air France ?","279","2025-08-30T20:48:10.693+00:00"
"3511","theory","Quel est le principe physique qui explique la génération de la portance sur une aile d'avion ?","Le principe de Bernoulli","2025-08-31T13:22:00.319+00:00"
"292","network","Quelle nouvelle destination sera proposée par transavia, au départ de Bordeaux, pour la saison d’hiver 2024 ?","Agadir","2024-09-03T13:02:23.276+00:00"
"3512","theory","Quel est l'objectif principal d'une aile en flèche","Réduire la traînée à des vitesses proches de celle du son.","2025-08-31T13:22:00.319+00:00"
"3513","theory","Pourquoi les pales d'une hélice sont-elles généralement tordues le long de leur axe ?","Pour maintenir un angle d'attaque efficace sur toute la longueur de la pale.","2025-08-31T13:22:00.319+00:00"
"3517","theory","Pour un aéronef volant en croisière stabilisée, quelle phrase est correcte ?","La traction compense la trainée","2025-08-31T16:40:33.341+00:00"
"3518","theory","Quel classement des acronymes ci-dessous peut être correct ? (par ordre croissant)","VS0 - VS1 - VFE - VNO - VNE","2025-08-31T16:40:33.341+00:00"
"312","history","En quelle année le vol concorde d'Air France reliant Paris New York s'est-il écrasé à Gonesse peu de temps après son décollage ?","2000","2024-09-03T20:15:23.01+00:00"
"311","theory","L'espace aérien français est divisé en régions d'informations de vols, dite FR (flight Information region). En métropole, il y en a","5","2024-09-03T20:15:23.009+00:00"
"307","geography","Heure UTC à New-York ?","UTC-4","2024-09-03T17:31:37.317+00:00"
"302","theory","Quelle est la limite entre les domaines du vol aux grands angles et celui des vols aux petits angles d'incidence ?","La vitesse de taux de chute minimal","2024-09-03T17:10:34.127+00:00"
"304","theory","Quand apparait le lacet inverse ?","Le pilote agit sur le manche latéralement","2024-09-03T17:10:34.127+00:00"
"303","theory","Au départ d'un vol, quel est le taux d'alcoolémie maximal ?","0.2g/l","2024-09-03T17:10:34.127+00:00"
"301","aircrafts","Quelle est l’envergure d’un A320neo ?","35,80 m","2024-09-03T17:06:36.353+00:00"
"300","fleet","En quelle année l’A350 est-il entré dans la flotte d’Air France ?","2019","2024-09-03T17:06:36.353+00:00"
"298","history","En quelle année Sud Aviation et Nord Aviation ont-ils fusionné ?","1970","2024-09-03T16:33:35.516+00:00"
"296","aircrafts","Quel constructeur a produit le premier avion commercial à fuselage large (wide-body) ?","Boeing","2024-09-03T16:21:05.764+00:00"
"294","history","Quel fut le premier avion à atteindre une vitesse supersonique en vol horizontal ?","Bell X-1","2024-09-03T16:21:05.764+00:00"
"291","theory","Lors d'un virage en palier, quel est l'effet secondaire produit par l'inclinaison de l'avion ?","Perte d'altitude","2024-09-03T15:58:24.59+00:00"
"288","theory","Comment prononce-t-on la lettre "B" dans l'alphabet aéronautique ?","Bravo","2024-09-03T15:51:42.981+00:00"
"286","theory","Au cap 030, comment aller au 330 le plus rapidement possible ?","virage à gauche","2024-09-03T14:53:20.116+00:00"
"316","history","Qui a effectué la première traversée de la Méditerranée en avion ?","Roland Garros","2024-09-03T17:06:36.353+00:00"
"3514","history","Quel est le nom du premier avion à avoir franchi officiellement le mur du son en vol horizontal en 1947 ?","Bell X-1","2025-08-31T13:36:22.287+00:00"
"3515","theory","Quelle est la portance générée par une aile en fonction de sa vitesse, selon la formule aérodynamique de base ?","L = ½ ρ V² S C_L","2025-08-31T13:36:22.287+00:00"
"325","theory","Le vent sur un aérodrome est mesuré en France :","au sommet d'un pylône à 10 mètres au dessus du sol, à quelque distance de la piste","2024-08-31T12:49:25.099+00:00"
"331","aircrafts","Quel instrument de bord indique la vitesse verticale d'un avion par rapport à la masse d'air environnante ?","Variomètre","2024-09-03T05:55:44.991+00:00"
"3516","military","Quel avion détient le record de vitesse pour un avion de reconnaissance habité, dépassant Mach 3 dans les années 1960-1990 ?","Lockheed SR-71 Blackbird","2025-08-31T13:36:22.287+00:00"
"338","theory","Quel instrument nous renseigne sur la symétrie de vol ?","La bille","2024-09-05T08:27:22.057+00:00"
"339","theory","Le décrochage se produit il toujours :","Toujours à la même incidence ?","2024-09-04T13:50:10.533+00:00"
"340","airports","En moyenne, combien il y a-t-il de décollage ou à un atterrissage d’avion à l’aéroport Paris-Charles de Gaulle chaque jour ?","1 364","2024-08-29T16:14:57.425+00:00"
"342","theory","À quoi servent les volets hypersustentateurs sur un avion ?","À diminuer la vitesse de décrochage de l’avion","2024-09-04T13:50:10.533+00:00"
"336","history","Quel constructeur a fabriqué l'avion de ligne à réaction appelé Caravelle ?","Sud Aviation","2024-09-05T13:21:10.231+00:00"
"333","aircrafts","Quel avion militaire est réputé pour sa robustesse et sa capacité à atterrir sur des pistes non préparées, même dans des conditions difficiles ?","Lockheed C-130 Hercules","2024-09-05T11:36:22.773+00:00"
"332","aircrafts","Quel avion est célèbre pour avoir effectué le premier vol sans escale autour du monde en 1986 ?","Voyager (Rutan Model 76)","2024-09-05T11:36:22.773+00:00"
"334","history","En quelle année a eu lieu le premier vol commercial du Concorde, l'avion supersonique franco-britannique ?","1976","2024-09-05T11:36:22.773+00:00"
"329","theory","Une bande sur la manche à air correspond a un vent de quel vitesse ?","5kt","2024-09-05T08:27:22.057+00:00"
"330","history","En quel année le Boeing-747 a effectué son premier vol ?","1969","2024-09-05T08:27:22.057+00:00"
"327","history","En quelle année a été créée l'OACI ?","1944","2024-09-04T21:08:03.227+00:00"
"328","history","Quel avion Dassault a-t-il mis en service en 1971 pour concurrencer le Boeing 737 ?","Le Mercure","2024-09-04T21:08:03.227+00:00"
"326","fleet","Quelle est l'année de mise en service du Super Constellation chez Air France ?","1946","2024-09-04T21:08:03.227+00:00"
"322","airline","En quelle année AF aura-t-elle son premier siècle d'existence","2033","2024-09-04T18:26:48.205+00:00"
"321","history","Qui a réalisé la première tentative de traversée de l’atlantique dans le sens Est-Ouest ?","Nungesser & Coli","2024-09-04T13:50:10.533+00:00"
"318","theory","Quelle est la situation la plus susceptible de générer du brouillard ?","une température égale ou inférieure au point de rosée","2024-09-04T13:21:08.249+00:00"
"319","theory","Quel rapport exprime la finesse d'en aéronef ?","a distance parcourue en vol plané sur la hauteur perdue","2024-09-04T13:21:08.249+00:00"
"320","airline","En Quelle année Air France inaugure sa première liaison commerciale vers la Réunion ?","1945","2024-09-04T13:21:08.249+00:00"
"3466","theory","La distance de décollage augmente quand :","la pression atmosphérique diminue et la température de l'atmosphère augmente","2025-08-31T16:50:37.929+00:00"
"3520","theory","Le centrage de l'aéronef a un effet majeur sur sa stabilité autour de son axe :","de tangage","2025-08-31T16:50:37.929+00:00"
"355","theory","Quel type de profil aérodynamique est utilisé sur une aile pour maximiser la portance à faible vitesse ?","Profil à cambrure importante","2024-09-05T15:52:10.929+00:00"
"370","aircrafts","Le profil d'une aile est donné par :","les nervures","2024-11-15T00:52:45.867+00:00"
"371","theory","Un altimètre mesure la pression :","statique","2024-11-15T00:52:45.867+00:00"
"369","history","Quel est le nom du leader mondial des télécommunications aéronautiques, organisme dont Air France a participé à la création ?","SITA","2024-11-10T21:09:06.827+00:00"
"367","airline","Quel est le nom courant donné à la Cité PN, bâtiment duquel les Personnels Navigants Air France partent en rotation ?","La DO","2024-11-10T21:09:06.827+00:00"
"365","history","Qui est la première femme à avoir traversé l'Atlantique, aussi connue sous le nom de "Lady Lindy" ?","Amelia Earhart","2024-11-10T16:43:32.711+00:00"
"366","geography","Dans quel pays se situe l'Aéroport Astor Piazzolla de Mar del Plata (MDQ) ?","Argentine","2024-11-10T16:43:32.711+00:00"
"364","history","En quelle année a eu lieu le premier vol du lanceur français Ariane 5 ?","1996","2024-11-10T16:43:32.711+00:00"
"363","airports","Quel est le code OACI de l'aéroport principal de Buenos Aires ?","SAEZ","2024-11-10T12:59:49.632+00:00"
"362","aircrafts","Quel moteur équipe les A350 d'Air France ?","Rolls Royce Trent XWB","2024-11-10T12:59:49.632+00:00"
"354","geography","Quelle est la capitale du Rwanda ?","Kigali","2024-11-10T12:59:49.632+00:00"
"352","airports","Quel est le code IATA de l’aeroport de São Paulo","GRU","2024-11-09T15:54:56.419+00:00"
"351","airports","Quel est le nom de l’aeroport de la Havane","Jose Marti","2024-11-09T15:54:56.414+00:00"
"348","airports","Quel est le code OACI de l'aéroport de Johanesburg","FAOR","2024-10-20T17:04:20.497+00:00"
"350","history","L'Agence Spatiale Européenne (ESA) a annoncé en 2022 qu'une astronaute française faisait désormais partie de la nouvelle promotion d'astronautes il s'agit de :","Sophie ADENOT","2024-10-20T17:04:20.497+00:00"
"347","history","En quelle année Airbus a-t-il lancé son premier avion commercial, l’A300 ?","1972","2024-10-20T09:28:40.375+00:00"
"346","airline","En quelle année Air France est devenue Air France KLM ?","2004","2024-10-09T11:33:59.934+00:00"
"344","theory","Comment appelle-t-on la lettre G en aéronautique ?","Golf","2024-10-09T11:33:59.934+00:00"
"345","airline","Où se situe le siège social d'Air France ?","Tremblay-en-France","2024-10-09T11:33:59.934+00:00"
"360","airline","Quel est le nombre de PNC chez AF ?","12 500","2024-09-22T19:18:33.947+00:00"
"361","fleet","Quelle est l'année d'arrêt d'exploitation commerciale du Concorde ?","2003","2024-09-22T19:18:33.947+00:00"
"359","geography","Quelle est la capitale de la Birmanie ?","Naypyidaw","2025-05-05T10:00:25.235+00:00"
"373","theory","Dans l’aviation civile, que signifie la règle des “ETOPS” ?","La distance maximale entre deux aéroports sécurisés","2024-12-08T09:20:43.154+00:00"
